1988-07,2.7036089e-14
1988-08,3.2532952e-15
1988-09,1.1751189e-15
1988-10,1.4588762e-15
1988-11,4.4439634e-15
1988-12,3.1453766e-14
1989-01,2.667417e-13
1989-02,7.6164994e-12
1989-03,4.005725e-10
1989-04,1.1151995e-08
1989-05,5.6818006e-08
1989-06,3.873691e-08
1989-07,4.1635495e-09
1989-08,2.833061e-10
1989-09,2.6720027e-11
1989-10,8.799611e-11
1989-11,3.8481776e-10
1989-12,6.1239713e-10
1990-01,1.5650006e-10
1990-02,5.627212e-10
1990-03,2.178333e-09
1990-04,4.049553e-09
1990-05,1.7873056e-08
1990-06,1.9513304e-07
1990-07,3.4104763e-05
1990-08,0.5238599
1990-09,0.99956965
1990-10,0.99985933
1990-11,0.99972045
1990-12,0.9987232
1991-01,0.99412173
1991-02,0.9673645
1991-03,0.6550079
1991-04,0.17864531
1991-05,0.10566023
1991-06,0.0577631
1991-07,0.024371108
1991-08,0.016138911
1991-09,0.021085147
1991-10,0.09619423
1991-11,0.506961
1991-12,0.7970149
1992-01,0.78710616
1992-02,0.5147905
1992-03,0.16038421
1992-04,0.07217165
1992-05,0.08105926
1992-06,0.16730776
1992-07,0.22931056
1992-08,0.11856194
1992-09,0.0549223
1992-10,0.9949791
1992-11,0.9688182
1992-12,0.6020341
1993-01,0.04351755
1993-02,0.0055820267
1993-03,0.0012749843
1993-04,0.003389674
1993-05,0.044103734
1993-06,0.4172961
1993-07,0.67072725
1993-08,0.644942
1993-09,0.54917836
1993-10,0.19590192
1993-11,0.05636028
1993-12,0.010191954
1994-01,0.0011297889
1994-02,0.00047837934
1994-03,0.00020658433
1994-04,0.0001565947
1994-05,6.751037e-05
1994-06,0.000116847354
1994-07,1.5436137e-05
1994-08,8.0067e-07
1994-09,7.043601e-08
1994-10,1.8890244e-08
1994-11,1.2930127e-08
1994-12,2.3135453e-08
1995-01,8.8719396e-08
1995-02,1.042355e-06
1995-03,1.5861197e-06
1995-04,1.4914019e-07
1995-05,1.6679582e-08
1995-06,6.5744493e-10
1995-07,9.9006345e-11
1995-08,1.8754985e-10
1995-09,8.587371e-09
1995-10,0.00012748233
1995-11,0.0001448972
1995-12,2.7208102e-05
1996-01,2.7369717e-06
1996-02,1.8432941e-07
1996-03,1.2392423e-08
1996-04,3.5282604e-08
1996-05,1.4491688e-06
1996-06,1.8886132e-05
1996-07,3.680511e-05
1996-08,1.5355938e-05
1996-09,5.243296e-06
1996-10,1.7121736e-06
1996-11,1.2955242e-06
1996-12,3.8269586e-06
1997-01,1.7437382e-06
1997-02,1.4534508e-07
1997-03,6.0669363e-09
1997-04,4.756508e-10
1997-05,9.3914314e-11
1997-06,1.3995213e-11
1997-07,3.2230243e-12
1997-08,2.8450198e-12
1997-09,3.5109801e-12
1997-10,1.7469518e-12
1997-11,7.655412e-13
1997-12,6.053608e-13
1998-01,2.4468353e-13
1998-02,8.702156e-14
1998-03,1.01096506e-13
1998-04,2.862425e-13
1998-05,9.399575e-13
1998-06,1.7699294e-12
1998-07,6.791393e-13
1998-08,6.3669165e-13
1998-09,8.235019e-13
1998-10,2.8980727e-13
1998-11,7.666235e-14
1998-12,6.5256714e-15
1999-01,6.763599e-17
1999-02,5.638233e-18
1999-03,1.0351287e-17
1999-04,4.943452e-16
1999-05,8.6341965e-16
1999-06,8.6450067e-16
1999-07,1.0268001e-15
1999-08,4.3988104e-16
1999-09,2.5915253e-17
1999-10,5.633995e-19
1999-11,3.9924607e-21
1999-12,3.3963387e-23
2000-01,4.6878143e-25
2000-02,1.678597e-25
2000-03,2.8790805e-25
2000-04,1.2548496e-24
2000-05,8.073014e-24
2000-06,6.647679e-23
2000-07,1.3779002e-22
2000-08,2.1926173e-21
2000-09,3.5939948e-19
2000-10,4.417777e-17
2000-11,5.322198e-15
2000-12,4.1622467e-13
2001-01,1.7908447e-11
2001-02,9.38397e-10
2001-03,1.7908272e-08
2001-04,0.8253783
2001-05,0.8086569
2001-06,0.5330805
2001-07,0.866433
2001-08,0.994083
2001-09,0.99909186
2001-10,0.9992759
2001-11,0.981118
2001-12,0.014147165
2002-01,6.0509304e-09
2002-02,4.5138576e-12
2002-03,8.2933673e-14
2002-04,1.0412755e-13
2002-05,6.2389476e-13
2002-06,1.3326235e-11
2002-07,6.4744976e-10
2002-08,3.1208792e-08
